Property,Time,Value
Head Turn Left-Right,4.83333300,-0.00063081
Head Turn Left-Right,4.85000000,-0.00043957
Head Turn Left-Right,4.86666700,-0.00032085
Head Turn Left-Right,4.88333400,-0.00025959
Head Turn Left-Right,4.90000000,-0.00022830
Head Turn Left-Right,4.91666700,-0.00018950
Head Turn Left-Right,4.93333300,-0.00010950
Head Turn Left-Right,4.95000000,0.00004026
Head Turn Left-Right,4.96666700,0.00026838
Head Turn Left-Right,5.00000000,0.00091512
Head Turn Left-Right,5.05000000,0.00176710
Head Turn Left-Right,5.08333300,0.00177948
Head Turn Left-Right,5.15000000,0.00075691
Head Turn Left-Right,5.18333300,0.00047615
Head Turn Left-Right,5.21666700,0.00063495
Head Turn Left-Right,5.28333400,0.00139046
Head Turn Left-Right,5.31666700,0.00137859
Head Turn Left-Right,5.38333400,0.00062586
Head Turn Left-Right,5.41666700,0.00051850
Head Turn Left-Right,5.48333400,0.00118346
Head Turn Left-Right,5.53333400,0.00151438
Head Turn Left-Right,5.61666700,0.00172322
Head Turn Left-Right,5.68333300,0.00264427
Head Turn Left-Right,5.75000000,0.00337399
Head Turn Left-Right,5.85000000,0.00256559
Head Turn Left-Right,5.90000000,0.00275475
Head Turn Left-Right,5.95000000,0.00302847
Head Turn Left-Right,6.01666700,0.00237819
Head Turn Left-Right,6.06666700,0.00207459
Head Turn Left-Right,6.13333400,0.00252884
Head Turn Left-Right,6.21666700,0.00293587
Head Turn Left-Right,6.28333400,0.00288618
Head Turn Left-Right,6.35000000,0.00257836
Head Turn Left-Right,6.41666700,0.00254062
Head Turn Left-Right,6.46666700,0.00209760
Head Turn Left-Right,6.51666700,0.00184125
Head Turn Left-Right,6.60000000,0.00248862
Head Turn Left-Right,6.65000100,0.00193482
Head Turn Left-Right,6.70000000,0.00094086
Head Turn Left-Right,6.73333400,0.00059875
Head Turn Left-Right,6.76666700,0.00052409
Head Turn Left-Right,6.80000000,0.00050953
Head Turn Left-Right,6.85000000,0.00048930
Head Turn Left-Right,6.88333400,0.00062065
Head Turn Left-Right,6.95000000,0.00098794
Head Turn Left-Right,7.03333400,0.00048849
Head Turn Left-Right,7.06666700,0.00004666
Head Turn Left-Right,7.08333300,-0.00022646
Head Turn Left-Right,7.11666700,-0.00085373
Head Turn Left-Right,7.16666700,-0.00159643
Head Turn Left-Right,7.21666700,-0.00145496
Head Turn Left-Right,7.26666700,-0.00086543
Head Turn Left-Right,7.30000000,-0.00069297
Head Turn Left-Right,7.33333300,-0.00065587
Head Turn Left-Right,7.36666700,-0.00052016
Head Turn Left-Right,7.38333400,-0.00039419
Head Turn Left-Right,7.41666700,-0.00014979
Head Turn Left-Right,7.43333400,-0.00010186
Head Turn Left-Right,7.45000000,-0.00012290
Head Turn Left-Right,7.46666700,-0.00020649
Head Turn Left-Right,7.48333400,-0.00032012
Head Turn Left-Right,7.50000000,-0.00042347
Head Turn Left-Right,7.51666700,-0.00048529
Head Turn Left-Right,7.55000000,-0.00046356
Head Turn Left-Right,7.58333300,-0.00039585
Head Turn Left-Right,7.60000000,-0.00041634
Head Turn Left-Right,7.66666700,-0.00062953
Head Turn Left-Right,7.70000000,-0.00045417
Head Turn Left-Right,7.73333400,-0.00019223
Head Turn Left-Right,7.75000000,-0.00012896
Head Turn Left-Right,7.76666700,-0.00013554
Head Turn Left-Right,7.78333400,-0.00019223
Head Turn Left-Right,7.80000000,-0.00025694
Head Turn Left-Right,7.81666700,-0.00027560
Head Turn Left-Right,7.83333400,-0.00020798
Head Turn Left-Right,7.85000000,-0.00004209
Head Turn Left-Right,7.86666700,0.00019466
Head Turn Left-Right,7.88333400,0.00044490
Head Turn Left-Right,7.90000100,0.00063393
Head Turn Left-Right,7.91666700,0.00070155
Head Turn Left-Right,7.93333400,0.00061864
Head Turn Left-Right,7.95000000,0.00039619
Head Turn Left-Right,7.96666700,0.00009298
Head Turn Left-Right,7.98333400,-0.00021289
Head Turn Left-Right,8.00000000,-0.00043833
Head Turn Left-Right,8.01666700,-0.00052605
Head Turn Left-Right,8.03333400,-0.00045826
Head Turn Left-Right,8.05000000,-0.00025921
Head Turn Left-Right,8.06666800,0.00001396
Head Turn Left-Right,8.08333400,0.00029152
Head Turn Left-Right,8.10000000,0.00051487
Head Turn Left-Right,8.11666700,0.00065198
Head Turn Left-Right,8.18333300,0.00064729
Head Turn Left-Right,8.21666700,0.00071145
Head Turn Left-Right,8.26666700,0.00076912
Head Turn Left-Right,8.30000000,0.00051495
Head Turn Left-Right,8.31666800,0.00029408
Head Turn Left-Right,8.33333400,-0.00000038
Left Eye Down-Up,0.00000000,0.00000000
Left Eye Down-Up,8.33333400,0.00000000
Left Eye In-Out,0.00000000,0.00000000
Left Eye In-Out,8.33333400,0.00000000
Right Eye Down-Up,0.00000000,0.00000000
Right Eye Down-Up,8.33333400,0.00000000
Right Eye In-Out,0.00000000,0.00000000
Right Eye In-Out,8.33333400,0.00000000
Jaw Close,0.00000000,0.00000000
Jaw Close,8.33333400,0.00000000
Jaw Left-Right,0.00000000,0.00000000
Jaw Left-Right,8.33333400,0.00000000
Left Upper Leg Front-Back,0.00000000,0.47947300
Left Upper Leg Front-Back,0.81666670,0.47455370
Left Upper Leg Front-Back,1.63333300,0.47501510
Left Upper Leg Front-Back,2.46666700,0.48254100
Left Upper Leg Front-Back,3.28333400,0.48418300
Left Upper Leg Front-Back,4.11666700,0.47851840
Left Upper Leg Front-Back,4.93333300,0.47754340
Left Upper Leg Front-Back,5.75000000,0.48087750
Left Upper Leg Front-Back,6.58333300,0.48422800
Left Upper Leg Front-Back,7.40000100,0.48214280
Left Upper Leg Front-Back,8.23333400,0.47965290
Left Upper Leg Front-Back,8.33333400,0.47947280
Left Upper Leg In-Out,0.00000000,0.05768344
Left Upper Leg In-Out,0.40000000,0.05863546
Left Upper Leg In-Out,0.71666670,0.05734161
Left Upper Leg In-Out,1.31666700,0.05827263
Left Upper Leg In-Out,1.68333300,0.05930218
Left Upper Leg In-Out,1.88333300,0.05936967
Left Upper Leg In-Out,2.11666700,0.05838408
Left Upper Leg In-Out,2.45000000,0.05675667
Left Upper Leg In-Out,2.90000000,0.05614262
Left Upper Leg In-Out,3.23333400,0.05813309
Left Upper Leg In-Out,3.60000000,0.05792855
Left Upper Leg In-Out,3.85000000,0.05794713
Left Upper Leg In-Out,4.10000000,0.05701076
Left Upper Leg In-Out,4.45000000,0.05648490
Left Upper Leg In-Out,4.75000000,0.05622930
Left Upper Leg In-Out,5.03333400,0.05575965
Left Upper Leg In-Out,5.50000000,0.05689536
Left Upper Leg In-Out,5.83333300,0.05788023
Left Upper Leg In-Out,6.20000000,0.05708290
Left Upper Leg In-Out,6.46666700,0.05764200
Left Upper Leg In-Out,6.76666700,0.05779402
Left Upper Leg In-Out,7.10000000,0.05871189
Left Upper Leg In-Out,7.45000000,0.05804894
Left Upper Leg In-Out,7.83333400,0.05886846
Left Upper Leg In-Out,8.15000100,0.05799355
Left Upper Leg In-Out,8.33333400,0.05768365
Left Upper Leg Twist In-Out,0.00000000,-0.15745790
Left Upper Leg Twist In-Out,0.36666670,-0.15562830
Left Upper Leg Twist In-Out,0.70000000,-0.15512640
Left Upper Leg Twist In-Out,0.93333340,-0.15314980
Left Upper Leg Twist In-Out,1.45000000,-0.14826890
Left Upper Leg Twist In-Out,1.93333300,-0.14858140
Left Upper Leg Twist In-Out,2.30000000,-0.15105990
Left Upper Leg Twist In-Out,2.61666700,-0.15144510
Left Upper Leg Twist In-Out,3.11666700,-0.15123480
Left Upper Leg Twist In-Out,3.43333300,-0.15442280
Left Upper Leg Twist In-Out,3.96666700,-0.15511410
Left Upper Leg Twist In-Out,4.35000000,-0.15647920
Left Upper Leg Twist In-Out,4.90000000,-0.15581570
Left Upper Leg Twist In-Out,5.25000000,-0.15626990
Left Upper Leg Twist In-Out,5.63333400,-0.15807220
Left Upper Leg Twist In-Out,6.13333400,-0.16005810
Left Upper Leg Twist In-Out,6.60000000,-0.16147070
Left Upper Leg Twist In-Out,7.00000000,-0.15924950
Left Upper Leg Twist In-Out,7.45000000,-0.15742900
Left Upper Leg Twist In-Out,8.01666700,-0.15687260
Left Upper Leg Twist In-Out,8.30000000,-0.15779470
Left Upper Leg Twist In-Out,8.33333400,-0.15745740
Left Lower Leg Stretch,0.00000000,1.00665300
Left Lower Leg Stretch,0.81666670,1.00257800
Left Lower Leg Stretch,1.63333300,0.99732040
Left Lower Leg Stretch,2.46666700,1.00212900
Left Lower Leg Stretch,3.28333400,1.00447000
Left Lower Leg Stretch,4.11666700,1.00495100
Left Lower Leg Stretch,4.93333300,1.00465800
Left Lower Leg Stretch,5.75000000,1.00680500
Left Lower Leg Stretch,6.58333300,1.01102900
Left Lower Leg Stretch,7.40000100,1.00860200
Left Lower Leg Stretch,8.23333400,1.00685800
Left Lower Leg Stretch,8.33333400,1.00665300
Left Lower Leg Twist In-Out,0.00000000,0.14995530
Left Lower Leg Twist In-Out,0.40000000,0.14685260
Left Lower Leg Twist In-Out,0.68333340,0.14776770
Left Lower Leg Twist In-Out,1.26666700,0.14618590
Left Lower Leg Twist In-Out,1.71666700,0.14316050
Left Lower Leg Twist In-Out,2.20000000,0.14421150
Left Lower Leg Twist In-Out,2.88333300,0.14795590
Left Lower Leg Twist In-Out,3.15000000,0.14701540
Left Lower Leg Twist In-Out,3.46666700,0.14876590
Left Lower Leg Twist In-Out,4.30000000,0.15061150
Left Lower Leg Twist In-Out,4.90000000,0.15033300
Left Lower Leg Twist In-Out,5.25000000,0.14991960
Left Lower Leg Twist In-Out,5.81666700,0.15067750
Left Lower Leg Twist In-Out,6.30000000,0.15172580
Left Lower Leg Twist In-Out,6.68333400,0.15237950
Left Lower Leg Twist In-Out,7.00000000,0.15120940
Left Lower Leg Twist In-Out,7.23333400,0.15019920
Left Lower Leg Twist In-Out,7.75000000,0.14935460
Left Lower Leg Twist In-Out,8.20000100,0.14984430
Left Lower Leg Twist In-Out,8.33333400,0.14995500
Left Foot Up-Down,0.00000000,0.12187960
Left Foot Up-Down,0.50000000,0.11966630
Left Foot Up-Down,0.80000010,0.11899660
Left Foot Up-Down,1.10000000,0.11656740
Left Foot Up-Down,1.46666700,0.11574860
Left Foot Up-Down,1.73333300,0.11356170
Left Foot Up-Down,1.98333300,0.11222990
Left Foot Up-Down,2.53333400,0.11499720
Left Foot Up-Down,2.81666700,0.11631360
Left Foot Up-Down,3.18333300,0.11518470
Left Foot Up-Down,3.50000000,0.11568180
Left Foot Up-Down,3.80000000,0.11745710
Left Foot Up-Down,4.20000000,0.11777010
Left Foot Up-Down,4.70000000,0.11739810
Left Foot Up-Down,5.48333400,0.11947860
Left Foot Up-Down,5.91666700,0.12127670
Left Foot Up-Down,6.65000100,0.12438820
Left Foot Up-Down,6.93333400,0.12481870
Left Foot Up-Down,7.35000000,0.12435330
Left Foot Up-Down,8.18333300,0.12266310
Left Foot Up-Down,8.33333400,0.12187960
Left Foot Twist In-Out,0.00000000,-0.13445170
Left Foot Twist In-Out,0.48333330,-0.13149710
Left Foot Twist In-Out,0.81666670,-0.12932410
Left Foot Twist In-Out,1.13333300,-0.12682350
Left Foot Twist In-Out,1.41666700,-0.12472920
Left Foot Twist In-Out,1.75000000,-0.12342630
Left Foot Twist In-Out,2.45000000,-0.12504010
Left Foot Twist In-Out,2.81666700,-0.12689670
Left Foot Twist In-Out,3.05000000,-0.12730800
Left Foot Twist In-Out,3.65000000,-0.13185410
Left Foot Twist In-Out,4.15000000,-0.13206510
Left Foot Twist In-Out,4.76666700,-0.13162260
Left Foot Twist In-Out,5.41666700,-0.13120700
Left Foot Twist In-Out,6.08333300,-0.13679930
Left Foot Twist In-Out,6.51666700,-0.13920980
Left Foot Twist In-Out,6.93333400,-0.13923600
Left Foot Twist In-Out,7.21666700,-0.13836180
Left Foot Twist In-Out,7.60000000,-0.13818460
Left Foot Twist In-Out,7.86666700,-0.13669720
Left Foot Twist In-Out,8.28333400,-0.13509090
Left Foot Twist In-Out,8.33333400,-0.13445190
Left Toes Up-Down,0.00000000,0.00000007
Left Toes Up-Down,0.01666667,0.00000820
Left Toes Up-Down,0.03333334,0.00003115
Left Toes Up-Down,0.05000000,0.00006205
Left Toes Up-Down,0.13333330,0.00022113
Left Toes Up-Down,0.18333330,0.00015136
Left Toes Up-Down,0.21666670,0.00002729
Left Toes Up-Down,0.23333330,-0.00004385
Left Toes Up-Down,0.25000000,-0.00011560
Left Toes Up-Down,0.31666670,-0.00031535
Left Toes Up-Down,0.36666670,-0.00030640
Left Toes Up-Down,0.43333340,-0.00018028
Left Toes Up-Down,0.46666670,-0.00018332
Left Toes Up-Down,0.51666670,-0.00026696
Left Toes Up-Down,0.55000000,-0.00030207
Left Toes Up-Down,0.61666670,-0.00029687
Left Toes Up-Down,0.70000000,-0.00027905
Left Toes Up-Down,0.76666670,-0.00015617
Left Toes Up-Down,0.80000010,-0.00006130
Left Toes Up-Down,0.81666670,-0.00000400
Left Toes Up-Down,0.83333340,0.00005703
Left Toes Up-Down,0.86666670,0.00016519
Left Toes Up-Down,0.90000000,0.00020101
Left Toes Up-Down,0.93333340,0.00013718
Left Toes Up-Down,0.95000000,0.00008101
Left Toes Up-Down,0.96666670,0.00002182
Left Toes Up-Down,0.98333340,-0.00002998
Left Toes Up-Down,1.00000000,-0.00006912
Left Toes Up-Down,1.06666700,-0.00009993
Left Toes Up-Down,1.13333300,-0.00004545
Left Toes Up-Down,1.15000000,-0.00001673
Left Toes Up-Down,1.16666700,0.00001632
Left Toes Up-Down,1.18333300,0.00004976
Left Toes Up-Down,1.20000000,0.00007790
Left Toes Up-Down,1.23333300,0.00010894
Left Toes Up-Down,1.28333300,0.00014268
Left Toes Up-Down,1.31666700,0.00023281
Left Toes Up-Down,1.40000000,0.00063131
Left Toes Up-Down,1.48333300,0.00066973
Left Toes Up-Down,1.58333300,0.00025671
Left Toes Up-Down,1.61666700,0.00021419
Left Toes Up-Down,1.66666700,0.00022765
Left Toes Up-Down,1.70000000,0.00020282
Left Toes Up-Down,1.76666700,0.00009600
Left Toes Up-Down,1.80000000,0.00011181
Left Toes Up-Down,1.85000000,0.00020245
Left Toes Up-Down,1.88333300,0.00021734
Left Toes Up-Down,1.91666700,0.00016188
Left Toes Up-Down,1.95000000,0.00007588
Left Toes Up-Down,1.96666700,0.00004300
Left Toes Up-Down,1.98333300,0.00002681
Left Toes Up-Down,2.00000000,0.00002886
Left Toes Up-Down,2.01666700,0.00004815
Left Toes Up-Down,2.06666700,0.00014381
Left Toes Up-Down,2.10000000,0.00017181
Left Toes Up-Down,2.16666700,0.00011966
Left Toes Up-Down,2.21666700,0.00007718
Left Toes Up-Down,2.25000000,0.00005659
Left Toes Up-Down,2.26666700,0.00005218
Left Toes Up-Down,2.30000000,0.00007612
Left Toes Up-Down,2.33333300,0.00015597
Left Toes Up-Down,2.38333300,0.00030927
Left Toes Up-Down,2.43333300,0.00034865
Left Toes Up-Down,2.48333300,0.00026672
Left Toes Up-Down,2.51666700,0.00016973
Left Toes Up-Down,2.55000000,0.00003323
Left Toes Up-Down,2.56666700,-0.00004385
Left Toes Up-Down,2.60000000,-0.00017509
Left Toes Up-Down,2.63333300,-0.00022225
Left Toes Up-Down,2.68333300,-0.00011847
Left Toes Up-Down,2.70000000,-0.00006253
Left Toes Up-Down,2.71666700,-0.00000984
Left Toes Up-Down,2.73333400,0.00003630
Left Toes Up-Down,2.76666700,0.00010088
Left Toes Up-Down,2.88333300,0.00005672
Left Toes Up-Down,2.90000000,0.00002572
Left Toes Up-Down,2.91666700,-0.00000902
Left Toes Up-Down,2.95000000,-0.00007325
Left Toes Up-Down,2.98333400,-0.00009972
Left Toes Up-Down,3.00000000,-0.00008760
Left Toes Up-Down,3.01666700,-0.00005754
Left Toes Up-Down,3.03333400,-0.00001742
Left Toes Up-Down,3.05000000,0.00002476
Left Toes Up-Down,3.06666700,0.00005956
Left Toes Up-Down,3.10000000,0.00007462
Left Toes Up-Down,3.11666700,0.00005112
Left Toes Up-Down,3.13333300,0.00001113
Left Toes Up-Down,3.15000000,-0.00003774
Left Toes Up-Down,3.16666700,-0.00008872
Left Toes Up-Down,3.21666700,-0.00019213
Left Toes Up-Down,3.26666700,-0.00018537
Left Toes Up-Down,3.33333300,-0.00015662
Left Toes Up-Down,3.36666700,-0.00022062
Left Toes Up-Down,3.43333300,-0.00037587
Left Toes Up-Down,3.46666700,-0.00032652
Left Toes Up-Down,3.51666700,-0.00011891
Left Toes Up-Down,3.53333400,-0.00005922
Left Toes Up-Down,3.55000000,-0.00001871
Left Toes Up-Down,3.56666700,0.00000232
Left Toes Up-Down,3.58333300,0.00001076
Left Toes Up-Down,3.60000000,0.00001195
Left Toes Up-Down,3.61666700,0.00001233
Left Toes Up-Down,3.63333300,0.00001144
Left Toes Up-Down,3.65000000,0.00000680
Left Toes Up-Down,3.66666700,-0.00000758
Left Toes Up-Down,3.68333400,-0.00003736
Left Toes Up-Down,3.70000000,-0.00008070
Left Toes Up-Down,3.73333400,-0.00018271
Left Toes Up-Down,3.76666700,-0.00024035
Left Toes Up-Down,3.83333300,-0.00018814
Left Toes Up-Down,3.85000000,-0.00019179
Left Toes Up-Down,3.88333300,-0.00025842
Left Toes Up-Down,3.93333400,-0.00039564
Left Toes Up-Down,3.98333400,-0.00037385
Left Toes Up-Down,4.03333400,-0.00021860
Left Toes Up-Down,4.06666700,-0.00013216
Left Toes Up-Down,4.11666700,-0.00005710
Left Toes Up-Down,4.13333400,-0.00003483
Left Toes Up-Down,4.15000000,-0.00001158
Left Toes Up-Down,4.16666700,0.00000820
Left Toes Up-Down,4.18333300,0.00001926
Left Toes Up-Down,4.20000000,0.00001632
Left Toes Up-Down,4.21666700,-0.00000475
Left Toes Up-Down,4.23333400,-0.00004289
Left Toes Up-Down,4.26666700,-0.00014634
Left Toes Up-Down,4.30000000,-0.00023438
Left Toes Up-Down,4.35000000,-0.00027871
Left Toes Up-Down,4.40000000,-0.00029530
Left Toes Up-Down,4.48333400,-0.00032519
Left Toes Up-Down,4.53333400,-0.00022540
Left Toes Up-Down,4.60000000,-0.00002879
Left Toes Up-Down,4.61666700,0.00000502
Left Toes Up-Down,4.63333400,0.00002773
Left Toes Up-Down,4.66666700,0.00003436
Left Toes Up-Down,4.68333300,0.00002035
Left Toes Up-Down,4.70000000,-0.00000260
Left Toes Up-Down,4.71666700,-0.00003039
Left Toes Up-Down,4.73333400,-0.00005970
Left Toes Up-Down,4.76666700,-0.00010437
Left Toes Up-Down,4.80000000,-0.00012154
Left Toes Up-Down,4.85000000,-0.00014422
Left Toes Up-Down,4.88333400,-0.00020859
Left Toes Up-Down,4.96666700,-0.00040602
Left Toes Up-Down,5.00000000,-0.00035322
Left Toes Up-Down,5.06666700,-0.00008282
Left Toes Up-Down,5.08333300,-0.00003531
Left Toes Up-Down,5.10000000,-0.00000611
Left Toes Up-Down,5.11666700,0.00000727
Left Toes Up-Down,5.13333400,0.00000772
Left Toes Up-Down,5.15000000,-0.00000075
Left Toes Up-Down,5.16666700,-0.00001725
Left Toes Up-Down,5.20000000,-0.00008364
Left Toes Up-Down,5.23333400,-0.00021249
Left Toes Up-Down,5.28333400,-0.00044540
Left Toes Up-Down,5.33333300,-0.00053597
Left Toes Up-Down,5.38333400,-0.00054747
Left Toes Up-Down,5.43333300,-0.00066864
Left Toes Up-Down,5.50000000,-0.00077547
Left Toes Up-Down,5.60000000,-0.00047705
Left Toes Up-Down,5.66666700,-0.00028933
Left Toes Up-Down,5.75000000,-0.00016481
Left Toes Up-Down,5.81666700,-0.00013339
Left Toes Up-Down,5.86666700,-0.00019405
Left Toes Up-Down,5.93333400,-0.00027030
Left Toes Up-Down,6.03333400,-0.00016915
Left Toes Up-Down,6.08333300,-0.00010023
Left Toes Up-Down,6.11666700,-0.00005235
Left Toes Up-Down,6.15000000,-0.00001742
Left Toes Up-Down,6.16666700,-0.00001202
Left Toes Up-Down,6.18333400,-0.00001509
Left Toes Up-Down,6.20000000,-0.00002274
Left Toes Up-Down,6.21666700,-0.00002975
Left Toes Up-Down,6.23333400,-0.00002975
Left Toes Up-Down,6.25000000,-0.00001742
Left Toes Up-Down,6.26666700,0.00000799
Left Toes Up-Down,6.28333400,0.00004402
Left Toes Up-Down,6.30000000,0.00008558
Left Toes Up-Down,6.33333300,0.00015597
Left Toes Up-Down,6.38333400,0.00016778
Left Toes Up-Down,6.41666700,0.00010788
Left Toes Up-Down,6.45000000,0.00001800
Left Toes Up-Down,6.46666700,-0.00002537
Left Toes Up-Down,6.48333400,-0.00005922
Left Toes Up-Down,6.50000000,-0.00007711
Left Toes Up-Down,6.53333400,-0.00005464
Left Toes Up-Down,6.55000000,-0.00001673
Left Toes Up-Down,6.56666700,0.00003360
Left Toes Up-Down,6.60000000,0.00014999
Left Toes Up-Down,6.66666700,0.00037723
Left Toes Up-Down,6.71666700,0.00044485
Left Toes Up-Down,6.75000000,0.00036415
Left Toes Up-Down,6.80000000,0.00014268
Left Toes Up-Down,6.81666700,0.00009436
Left Toes Up-Down,6.83333300,0.00007646
Left Toes Up-Down,6.85000000,0.00008982
Left Toes Up-Down,6.88333400,0.00017181
Left Toes Up-Down,6.91666700,0.00024025
Left Toes Up-Down,6.95000000,0.00024534
Left Toes Up-Down,6.98333400,0.00024882
Left Toes Up-Down,7.01666700,0.00034909
Left Toes Up-Down,7.08333300,0.00071700
Left Toes Up-Down,7.13333400,0.00067684
Left Toes Up-Down,7.20000000,0.00030968
Left Toes Up-Down,7.23333400,0.00025053
Left Toes Up-Down,7.31666700,0.00043614
Left Toes Up-Down,7.36666700,0.00038201
Left Toes Up-Down,7.41666700,0.00018899
Left Toes Up-Down,7.45000000,0.00010235
Left Toes Up-Down,7.46666700,0.00008927
Left Toes Up-Down,7.53333400,0.00018493
Left Toes Up-Down,7.61666700,0.00035271
Left Toes Up-Down,7.68333400,0.00036483
Left Toes Up-Down,7.73333400,0.00022594
Left Toes Up-Down,7.76666700,0.00011536
Left Toes Up-Down,7.80000000,0.00006618
Left Toes Up-Down,7.81666700,0.00007981
Left Toes Up-Down,7.86666700,0.00024674
Left Toes Up-Down,7.91666700,0.00042426
Left Toes Up-Down,8.03333400,0.00035968
Left Toes Up-Down,8.10000000,0.00028130
Left Toes Up-Down,8.13333400,0.00035681
Left Toes Up-Down,8.20000100,0.00057196
Left Toes Up-Down,8.25000000,0.00043519
Left Toes Up-Down,8.30000000,0.00013107
Left Toes Up-Down,8.31666800,0.00004771
Left Toes Up-Down,8.33333400,0.00000038
Right Upper Leg Front-Back,0.00000000,0.59539520
Right Upper Leg Front-Back,0.81666670,0.60101650
Right Upper Leg Front-Back,1.56666700,0.60221450
Right Upper Leg Front-Back,2.38333300,0.61144180
Right Upper Leg Front-Back,3.20000000,0.60776000
Right Upper Leg Front-Back,4.01666700,0.59915020
Right Upper Leg Front-Back,4.83333300,0.59950490
Right Upper Leg Front-Back,5.65000000,0.59913500
Right Upper Leg Front-Back,6.36666700,0.60112080
Right Upper Leg Front-Back,7.11666700,0.59793760
Right Upper Leg Front-Back,7.95000000,0.59623790
Right Upper Leg Front-Back,8.33333400,0.59540720
Right Upper Leg In-Out,0.00000000,-0.01474599
Right Upper Leg In-Out,0.18333330,-0.01528510
Right Upper Leg In-Out,0.40000000,-0.01676715
Right Upper Leg In-Out,0.58333340,-0.01698981
Right Upper Leg In-Out,0.78333340,-0.01603712
Right Upper Leg In-Out,1.00000000,-0.01504952
Right Upper Leg In-Out,1.23333300,-0.01448980
Right Upper Leg In-Out,1.38333300,-0.01418267
Right Upper Leg In-Out,1.55000000,-0.01527851
Right Upper Leg In-Out,1.75000000,-0.01610461
Right Upper Leg In-Out,1.88333300,-0.01596500
Right Upper Leg In-Out,2.01666700,-0.01537095
Right Upper Leg In-Out,2.28333400,-0.01464200
Right Upper Leg In-Out,2.56666700,-0.01354671
Right Upper Leg In-Out,2.76666700,-0.01227291
Right Upper Leg In-Out,2.88333300,-0.01240029
Right Upper Leg In-Out,3.16666700,-0.01377803
Right Upper Leg In-Out,3.38333300,-0.01441642
Right Upper Leg In-Out,3.55000000,-0.01435887
Right Upper Leg In-Out,3.76666700,-0.01431321
Right Upper Leg In-Out,3.98333400,-0.01392535
Right Upper Leg In-Out,4.18333300,-0.01346097
Right Upper Leg In-Out,4.36666700,-0.01377286
Right Upper Leg In-Out,4.50000000,-0.01421196
Right Upper Leg In-Out,4.68333300,-0.01440894
Right Upper Leg In-Out,4.90000000,-0.01346531
Right Upper Leg In-Out,5.06666700,-0.01375559
Right Upper Leg In-Out,5.25000000,-0.01477582
Right Upper Leg In-Out,5.48333400,-0.01533203
Right Upper Leg In-Out,5.71666700,-0.01615652
Right Upper Leg In-Out,5.90000000,-0.01558242
Right Upper Leg In-Out,6.05000000,-0.01467311
Right Upper Leg In-Out,6.21666700,-0.01594511
Right Upper Leg In-Out,6.43333400,-0.01620317
Right Upper Leg In-Out,6.66666700,-0.01642236
Right Upper Leg In-Out,6.88333400,-0.01606300
Right Upper Leg In-Out,7.01666700,-0.01632024
Right Upper Leg In-Out,7.20000000,-0.01591367
Right Upper Leg In-Out,7.45000000,-0.01494680
Right Upper Leg In-Out,7.71666700,-0.01519972
Right Upper Leg In-Out,7.93333400,-0.01547490
Right Upper Leg In-Out,8.08333400,-0.01488178
Right Upper Leg In-Out,8.33333400,-0.01474822
Right Upper Leg Twist In-Out,0.00000000,0.50911560
Right Upper Leg Twist In-Out,0.38333340,0.51607250
Right Upper Leg Twist In-Out,0.70000000,0.52380880
Right Upper Leg Twist In-Out,0.98333340,0.52677890
Right Upper Leg Twist In-Out,1.60000000,0.52476590
Right Upper Leg Twist In-Out,2.26666700,0.53813080
Right Upper Leg Twist In-Out,3.10000000,0.53047850
Right Upper Leg Twist In-Out,3.70000000,0.52478340
Right Upper Leg Twist In-Out,4.51666700,0.52068590
Right Upper Leg Twist In-Out,5.05000000,0.51750430
Right Upper Leg Twist In-Out,5.43333300,0.50971370
Right Upper Leg Twist In-Out,5.86666700,0.51305620
Right Upper Leg Twist In-Out,6.23333400,0.51365040
Right Upper Leg Twist In-Out,6.96666700,0.50993190
Right Upper Leg Twist In-Out,7.43333400,0.50783210
Right Upper Leg Twist In-Out,8.16666700,0.50744530
Right Upper Leg Twist In-Out,8.33333400,0.50915670
Right Lower Leg Stretch,0.00000000,0.99642000
Right Lower Leg Stretch,0.81666670,1.00601800
Right Lower Leg Stretch,1.63333300,1.00369000
Right Lower Leg Stretch,2.46666700,1.01020800
Right Lower Leg Stretch,3.28333400,1.00557900
Right Lower Leg Stretch,4.11666700,1.00231700
Right Lower Leg Stretch,4.93333300,1.00354800
Right Lower Leg Stretch,5.75000000,1.00038300
Right Lower Leg Stretch,6.58333300,1.00119500
Right Lower Leg Stretch,7.40000100,0.99676650
Right Lower Leg Stretch,8.23333400,0.99628970
Right Lower Leg Stretch,8.33333400,0.99643660
Right Lower Leg Twist In-Out,0.00000000,-0.40076100
Right Lower Leg Twist In-Out,0.40000000,-0.40495350
Right Lower Leg Twist In-Out,0.71666670,-0.41114150
Right Lower Leg Twist In-Out,1.21666700,-0.41330070
Right Lower Leg Twist In-Out,2.03333400,-0.41601300
Right Lower Leg Twist In-Out,2.45000000,-0.42341240
Right Lower Leg Twist In-Out,3.01666700,-0.42021820
Right Lower Leg Twist In-Out,3.50000000,-0.41766500
Right Lower Leg Twist In-Out,4.33333300,-0.41297860
Right Lower Leg Twist In-Out,5.05000000,-0.40939330
Right Lower Leg Twist In-Out,5.45000000,-0.40194690
Right Lower Leg Twist In-Out,5.91666700,-0.40350740
Right Lower Leg Twist In-Out,6.66666700,-0.40438380
Right Lower Leg Twist In-Out,7.48333400,-0.39959920
